zip_code,Geographic_Area,Geographic_Length,Population,Income,Median_Income,Age,Female_Population,Female_Population_Pct,Male_Population,Male_Population_Pct,Total_Household_Types,Young_Adult_Maintainers,Young_Adult_Maintainers_Pct,Middle_Age_Maintainers,Middle_Age_Maintainers_Pct,Mature_Maintainers,Mature_Maintainers_Pct,Senior_Maintainers,Senior_Maintainers_Pct,Homeownership,Homeownership_Pct,Rental_Units,Rental_Units_Pct,Band_Housing,Band_Housing_Pct,Households,African_American_Population,African_American_Population_Pct,Asian_Population,Asian_Population_Pct,Latin_American_Population,Latin_American_Population_Pct,Arab_Population,Arab_Population_Pct,Filipino_Population,Filipino_Population_Pct,South_Asian_Population,South_Asian_Population_Pct,Southeast_Asian_Population,Southeast_Asian_Population_Pct,Japanese_Population,Japanese_Population_Pct,Korean_Population,Korean_Population_Pct,West_Asian_Population,West_Asian_Population_Pct,Total_Minority_Population,Total_Minority_Population_Pct,Labor_Participation_Rate,Employment_Rate,Unemployment_Rate,Condo_Units,Condo_Ownership_Pct,Non_Condo_Units,Non_Condo_Pct,Total_Condo_Status_Households,Single_Detached_Houses,Single_Detached_House_Pct,Semi_Detached_Houses,Semi_Detached_House_Pct,Row_Houses,Row_House_Pct,Large_Apartments,Large_Apartment_Pct,Small_Apartments,Small_Apartment_Pct,Movable_Dwellings,Movable_Dwelling_Pct,Other_Single_Attached_Houses,Other_Attached_House_Pct,Duplex_Apartments,Duplex_Apt_Pct,Old_Housing_Pct,Housing_1961_1980_Pct,Housing_1981_1990_Pct,Housing_1991_2000_Pct,Housing_2001_2005_Pct,Housing_2006_2010_Pct,Housing_2011_2016_Pct,Housing_2016_2021_Pct,Old_Housing,Housing_1961_1980,Housing_1981_1990,Housing_1991_2000,Housing_2001_2005,Housing_2006_2010,Housing_2011_2016,Housing_2016_2021,Recent_Population_Change,Recent_Income_Change,Prior_Year_Population_Change,Prior_Year_Income_Change,Two_Year_Prior_Population_Change,Next_Year_Population_Change_Projection,Next_Year_Income_Change_Projection,Two_Year_Population_Change_Projection,Two_Year_Income_Change_Projection,Three_Year_Population_Change_Projection,Three_Year_Income_Change_Projection,Married_Population,Married_Population_Pct,Single_Population,Single_Population_Pct,Divorced_Population,Divorced_Population_Pct,Separated_Population,Separated_Population_Pct,Widowed_Population,Widowed_Population_Pct,Common_Law_Population,Common_Law_Population_Pct,Combined_Married_Population,Combined_Married_Population_Pct,Not_Married_Population,Not_Married_Population_Pct,Property_Tax_Total,Avg_Property_Tax,Mortgage_Payments_Total,Avg_Mortgage_Payment,Condo_Fees_Total,Avg_Condo_Fees,Total_Income,Current_Year_Total_Income,Discretionary_Income,Disposable_Income,Financial_Services_Total,Avg_Financial_Services,Bank_Service_Charges_Total,Avg_Bank_Service_Charges,Mortgage_Applications,Mortgage_Approvals,latitude,longitude
L0G,1217773102.0,324169.347613244,57135.0,3007510190.27,162761.25,54.9,27968.0,49.34,28719.0,50.66,1604815425.04,2263.0,12.25,3360.0,18.18,3549.0,19.21,4195.0,22.7,16030.0,86.75,2448.0,13.25,0.0,0.0,18478.0,1472.0,2.6,1852.0,3.27,1134.0,2.0,661.0,1.17,564.0,0.99,2569.0,4.53,455.0,0.8,106.0,0.19,240.0,0.42,1142.0,2.01,11010.0,19.42,68.7,93.0,7.0,686.0,3.71,17792.0,96.29,18478.0,626.0,3.39,1078.0,5.83,18.0,0.1,4013511.47,217.2,690.0,3.73,152.0,0.82,8.0,0.04,2439.0,14.98,7.62,2.06,15.12,25.64,14.2,12.27,5.86,4.31,1240.0,335.0,2462.0,4174.0,2311.0,1997.0,954.0,702.0,4.6,0.6,5.7,4.7,5.2,5.4,2.2,4.7,3.6,2.4,3.7,25844.0,55.27,11351.0,24.28,2358.0,5.04,1314.0,2.81,2232.0,4.77,3660.0,7.83,29504.0,63.1,17254.0,36.9,69883609.06,3781.99,186310812.35,10082.85,3639822.9,196.98,18478.0,3060797878.03,2268310632.11,132781.64,23437420.27,1268.4,15550.0,84.15,86.0,3.0,8.009738283627511,8.435788192331103
L0H,75410842.0,60462.9819881645,268.0,34125869.49,421251.8,59.4,128.0,47.76,140.0,52.24,10487698.85,12.0,14.81,12.0,14.81,9.0,11.11,19.0,23.46,67.0,82.72,14.0,17.28,0.0,0.0,81.0,7.0,2.61,15.0,5.6,0.0,0.0,7.0,2.61,5.0,1.87,57.0,21.27,5.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,101.0,37.69,65.4,95.3,4.7,0.0,0.0,81.0,100.0,81.0,3.0,3.7,0.0,0.0,0.0,0.0,21709.43,268.02,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.78,2.78,2.78,29.17,26.39,20.83,5.56,0.0,9.72,2.0,2.0,21.0,19.0,15.0,4.0,0.0,7.0,3.7,1.5,5.2,5.1,4.7,5.6,2.4,5.2,2.8,4.4,4.1,126.0,55.02,67.0,29.26,10.0,4.37,4.0,1.75,11.0,4.8,10.0,4.37,136.0,59.39,93.0,40.61,462982.32,5715.83,1009983.9,12468.94,18434.57,227.59,81.0,19480135.92,14446479.64,144419.96,163146.36,2014.15,76.0,93.83,,0.0,4.847839318320146,5.076080340839927
L0J,73170916.0,66145.6260298892,10883.0,870067567.03,287575.84,51.1,5424.0,50.94,5224.0,49.07,487879850.38,392.0,12.95,689.0,22.77,696.0,23.0,710.0,23.46,2752.0,90.95,274.0,9.05,0.0,0.0,3026.0,336.0,3.16,521.0,4.89,161.0,1.51,240.0,2.25,175.0,1.64,2128.0,19.99,163.0,1.53,0.0,0.0,83.0,0.78,429.0,4.03,4522.0,42.47,71.9,92.4,7.6,142.0,4.69,2884.0,95.31,3026.0,132.0,4.36,147.0,4.86,0.0,0.0,875697.69,289.49,110.0,3.64,2.0,0.07,3.0,0.1,1004.0,40.03,16.51,0.56,1.75,6.58,2.47,16.95,11.8,3.91,414.0,14.0,44.0,165.0,62.0,425.0,296.0,98.0,5.6,0.4,6.9,4.7,6.3,5.1,1.6,4.7,3.0,4.5,3.4,5130.0,60.78,2300.0,27.25,217.0,2.57,145.0,1.72,402.0,4.76,246.0,2.91,5376.0,63.7,3064.0,36.3,19750327.31,6529.03,52977487.59,17513.22,1201804.37,397.29,3026.0,918605191.37,661806872.31,182191.02,5942917.52,1964.6,2614.0,86.38,6.0,0.0,4.811320754716981,5.331710286062082
L0K,4040079862.0,1144147.97210505,43336.0,2024883410.24,118768.46,59.9,20886.0,48.58,22104.0,51.42,1131931358.51,1684.0,9.88,2310.0,13.55,2451.0,14.38,4137.0,24.27,15195.0,89.13,1738.0,10.19,116.0,0.68,17049.0,322.0,0.75,290.0,0.67,178.0,0.41,12.0,0.03,133.0,0.31,311.0,0.72,75.0,0.17,19.0,0.04,37.0,0.09,39.0,0.09,1525.0,3.55,58.8,89.6,10.4,654.0,3.84,16279.0,95.48,17049.0,116.0,0.68,585.0,3.43,58.0,0.34,3218319.61,188.77,564.0,3.31,0.0,0.0,97.0,0.57,1140.0,7.14,4.37,0.72,22.41,28.0,15.4,11.82,5.61,5.25,698.0,115.0,3578.0,4471.0,2459.0,1888.0,896.0,838.0,1.9,0.8,3.1,4.9,2.6,2.5,2.4,2.2,3.6,2.1,3.7,18589.0,49.77,7854.0,21.03,2693.0,7.21,1420.0,3.8,2584.0,6.92,4207.0,11.26,22796.0,61.04,14551.0,38.96,42883723.86,2515.32,116640999.05,6841.52,2339285.78,137.21,17049.0,2032420665.45,1580772979.88,96197.67,16496202.01,967.58,15501.0,90.92,95.0,4.0,8.904443091905051,9.348752282410226
L0L,2275764816.0,639539.256283466,47309.0,2509523388.8,149465.84,57.3,23032.0,48.87,24093.0,51.13,1377037725.54,1831.0,10.91,2689.0,16.02,2882.0,17.16,3996.0,23.8,14869.0,88.56,1920.0,11.44,0.0,0.0,16790.0,784.0,1.66,286.0,0.61,670.0,1.42,163.0,0.35,247.0,0.52,1037.0,2.2,323.0,0.69,14.0,0.03,136.0,0.29,279.0,0.59,4274.0,9.07,65.6,91.0,9.0,358.0,2.13,16432.0,97.87,16790.0,132.0,0.79,117.0,0.7,42.0,0.25,3700446.78,220.4,431.0,2.57,18.0,0.11,64.0,0.38,1696.0,10.74,5.94,1.11,20.12,23.6,14.86,11.77,7.42,5.55,938.0,176.0,3176.0,3725.0,2346.0,1858.0,1171.0,876.0,1.8,0.5,3.0,4.6,2.6,3.2,2.1,2.8,3.4,2.5,3.6,21437.0,53.49,9191.0,22.94,2339.0,5.84,1289.0,3.22,2203.0,5.5,3616.0,9.02,25052.0,62.51,15022.0,37.49,54174145.99,3226.57,149380984.78,8897.02,3004839.1,178.97,16790.0,2534863054.58,1919750556.68,123151.04,20473533.03,1219.39,15798.0,94.09,91.0,6.0,8.569689592209373,9.02008520998174
L0M,1621706424.0,292579.12627497,41027.0,1833843630.31,131044.8,53.4,19857.0,48.84,20803.0,51.16,987077909.97,2082.0,14.88,2655.0,18.97,2553.0,18.24,3037.0,21.7,11589.0,82.81,2405.0,17.19,0.0,0.0,13994.0,1004.0,2.47,166.0,0.41,419.0,1.03,84.0,0.21,291.0,0.72,761.0,1.87,133.0,0.33,28.0,0.07,70.0,0.17,97.0,0.24,3329.0,8.19,68.7,90.5,9.5,191.0,1.36,13803.0,98.64,13994.0,944.0,6.75,715.0,5.11,29.0,0.21,3021970.76,215.95,483.0,3.45,62.0,0.44,114.0,0.81,1148.0,8.46,6.99,1.57,20.85,21.19,14.14,14.26,6.64,7.45,948.0,213.0,2827.0,2874.0,1917.0,1934.0,901.0,1011.0,0.5,0.7,1.8,4.8,1.3,1.9,2.2,1.7,3.5,2.3,3.7,16431.0,48.81,8074.0,23.98,1990.0,5.91,1282.0,3.81,1772.0,5.26,4117.0,12.23,20547.0,61.03,13118.0,38.97,38177398.44,2728.13,120640768.58,8620.89,1929235.24,137.86,13994.0,1844067187.86,1418606591.06,115079.14,13787145.1,985.22,11432.0,81.69,93.0,9.0,8.295800365185636,8.259281801582471
L0N,139622054.0,110172.434872318,3833.0,216613929.36,167923.18,59.3,1874.0,49.06,1946.0,50.94,119427270.81,109.0,8.45,150.0,11.63,218.0,16.9,406.0,31.47,1216.0,94.26,74.0,5.74,0.0,0.0,1290.0,129.0,3.38,51.0,1.34,0.0,0.0,10.0,0.26,10.0,0.26,179.0,4.69,6.0,0.16,8.0,0.21,11.0,0.29,5.0,0.13,425.0,11.13,68.8,91.1,8.9,5.0,0.39,1285.0,99.61,1290.0,0.0,0.0,0.0,0.0,1.0,0.08,283928.64,220.1,7.0,0.54,0.0,0.0,0.0,0.0,11.0,0.85,4.61,0.77,23.98,36.28,15.6,13.76,2.15,2.77,60.0,10.0,312.0,472.0,203.0,179.0,28.0,36.0,-0.7,0.5,0.5,4.5,-0.2,0.1,1.8,-0.3,3.1,0.8,3.1,1839.0,55.29,804.0,24.17,168.0,5.05,91.0,2.74,175.0,5.26,250.0,7.52,2088.0,62.78,1238.0,37.22,5162343.3,4001.82,12153085.07,9421.0,223362.94,173.15,1290.0,219100377.06,164084673.21,137882.79,1837737.88,1424.6,1272.0,98.6,4.0,1.0,5.68776628119294,6.500304321363359
L0P,450225126.0,229105.850360387,10016.0,693240815.15,210263.32,60.0,4893.0,49.12,5069.0,50.88,358085481.32,210.0,6.37,353.0,10.71,644.0,19.53,855.0,25.93,3010.0,91.3,287.0,8.7,0.0,0.0,3297.0,226.0,2.27,155.0,1.56,53.0,0.53,41.0,0.41,76.0,0.76,830.0,8.33,10.0,0.1,2.0,0.02,61.0,0.61,78.0,0.78,1615.0,16.21,65.5,91.9,8.1,101.0,3.06,3196.0,96.94,3297.0,11.0,0.33,30.0,0.91,2.0,0.06,763197.4,231.48,21.0,0.64,0.0,0.0,9.0,0.27,94.0,3.24,3.31,1.17,22.87,34.71,16.53,9.78,6.34,3.24,96.0,34.0,664.0,1008.0,480.0,284.0,184.0,94.0,3.6,-0.1,4.3,4.2,3.7,4.8,2.1,4.4,3.4,3.5,3.4,4853.0,55.72,2295.0,26.35,426.0,4.89,184.0,2.11,459.0,5.27,493.0,5.66,5346.0,61.38,3363.0,38.61,16568752.85,5025.4,34521898.48,10470.7,689909.48,209.25,3297.0,702465978.88,493202559.9,154550.73,5773920.83,1751.27,3184.0,96.57,17.0,0.0,7.075471698113207,7.857577601947656
L0R,1869591568.0,445984.832348552,76249.0,3956222617.17,156663.95,54.5,37386.0,49.51,38122.0,50.49,2205563859.13,2663.0,10.55,5252.0,20.8,4826.0,19.11,4924.0,19.5,22277.0,88.22,2976.0,11.78,0.0,0.0,25253.0,2151.0,2.85,507.0,0.67,862.0,1.14,1255.0,1.66,784.0,1.04,4029.0,5.34,584.0,0.77,44.0,0.06,43.0,0.06,572.0,0.76,11653.0,15.43,64.3,92.3,7.7,2546.0,10.08,22707.0,89.92,25253.0,559.0,2.21,3722.0,14.74,52.0,0.21,5062048.07,200.45,663.0,2.63,28.0,0.11,72.0,0.29,2408.0,10.43,11.98,0.86,18.67,19.6,8.93,9.89,8.15,12.35,2767.0,199.0,4313.0,4527.0,2062.0,2285.0,1882.0,2852.0,2.2,0.7,3.3,4.7,2.8,2.2,2.2,2.1,3.6,2.0,3.8,35116.0,57.8,14473.0,23.82,2584.0,4.25,1610.0,2.65,3084.0,5.08,3892.0,6.41,39008.0,64.2,21750.0,35.8,81906195.42,3243.42,201329892.18,7972.51,3597683.44,142.47,25253.0,3977141775.41,3003029260.91,126550.86,24407430.68,966.52,19935.0,78.94,165.0,13.0,8.37492391965916,8.776628119293974
L0S,1187160780.0,454947.96118177,68063.0,3642266772.74,135074.4,62.4,33371.0,49.89,33519.0,50.11,2092529095.97,2077.0,7.7,3053.0,11.32,3895.0,14.44,5870.0,21.77,23068.0,85.55,3897.0,14.45,0.0,0.0,26965.0,860.0,1.29,864.0,1.29,699.0,1.04,209.0,0.31,538.0,0.8,1504.0,2.25,379.0,0.57,132.0,0.2,258.0,0.39,131.0,0.2,5971.0,8.93,55.1,91.3,8.7,1516.0,5.62,25449.0,94.38,26965.0,740.0,2.74,1635.0,6.06,54.0,0.2,4541208.74,168.41,1409.0,5.23,135.0,0.5,336.0,1.25,2352.0,9.52,7.29,0.8,27.52,19.9,10.85,11.83,6.89,6.2,1802.0,197.0,6799.0,4917.0,2682.0,2924.0,1702.0,1532.0,2.1,0.6,3.2,4.7,2.8,1.5,2.0,1.5,3.4,1.2,3.6,33359.0,57.28,12297.0,21.11,3280.0,5.63,1576.0,2.71,4252.0,7.3,3477.0,5.97,36836.0,63.25,21404.0,36.75,80631338.79,2990.22,141385050.12,5243.28,5729016.82,212.46,26965.0,3649005283.57,2803615937.21,106647.4,25975350.6,963.3,22439.0,83.22,106.0,10.0,7.991479001825929,8.788800973828362
L1A,388253840.0,102900.502747144,16792.0,831264612.11,115923.87,61.2,8323.0,50.8,8061.0,49.2,479047658.45,666.0,9.29,923.0,12.87,1024.0,14.28,1501.0,20.93,5502.0,76.73,1669.0,23.27,0.0,0.0,7171.0,210.0,1.28,106.0,0.65,90.0,0.55,1.0,0.01,37.0,0.23,141.0,0.86,23.0,0.14,36.0,0.22,21.0,0.13,33.0,0.2,781.0,4.77,56.9,92.5,7.5,337.0,4.7,6834.0,95.3,7171.0,286.0,3.99,461.0,6.43,15.0,0.21,1033847.78,144.17,821.0,11.45,488.0,6.81,4.0,0.06,279.0,4.14,5.16,1.34,39.49,25.37,10.22,4.93,5.92,4.75,348.0,90.0,2661.0,1710.0,689.0,332.0,399.0,320.0,0.9,0.7,1.1,4.6,1.2,0.3,2.2,0.4,3.3,0.6,3.6,6706.0,46.83,3239.0,22.62,1070.0,7.47,566.0,3.95,1190.0,8.31,1549.0,10.82,8255.0,57.65,6065.0,42.35,15216340.13,2121.93,36301446.07,5062.26,880675.91,122.81,7171.0,828280779.76,651763360.29,94021.81,6783461.12,945.96,5004.0,69.78,38.0,0.0,6.920267802799756,6.360316494217893
L1B,142608622.0,78504.5069196598,14921.0,775595210.61,138552.11,59.5,7494.0,50.66,7299.0,49.34,414065582.09,613.0,10.95,933.0,16.67,770.0,13.75,1102.0,19.69,4906.0,87.64,692.0,12.36,0.0,0.0,5598.0,369.0,2.49,111.0,0.75,135.0,0.91,41.0,0.28,125.0,0.85,576.0,3.89,53.0,0.36,39.0,0.26,5.0,0.03,123.0,0.83,1817.0,12.28,57.4,91.9,8.1,639.0,11.41,4959.0,88.59,5598.0,13.0,0.23,230.0,4.11,0.0,0.0,1010782.49,180.56,441.0,7.88,47.0,0.84,45.0,0.8,574.0,11.42,9.83,0.96,10.95,13.89,21.53,11.04,11.94,9.37,494.0,48.0,550.0,698.0,1082.0,555.0,600.0,471.0,2.8,0.6,3.5,4.7,3.1,3.7,2.2,3.5,3.6,3.0,3.8,6826.0,55.79,2459.0,20.1,679.0,5.55,392.0,3.2,885.0,7.23,995.0,8.13,7822.0,63.93,4415.0,36.08,18118495.12,3236.6,48174626.1,8605.69,1049002.9,187.39,5598.0,768374086.55,587968639.28,113818.34,5582818.74,997.29,4771.0,85.23,28.0,2.0,5.727328058429702,5.733414485696896
L1C,364361296.0,131714.301922769,57130.0,2774725349.52,141323.78,49.6,28547.0,50.42,28072.0,49.58,1443406666.13,3265.0,16.63,4641.0,23.64,3642.0,18.55,3462.0,17.63,15531.0,79.1,4103.0,20.9,0.0,0.0,19634.0,3356.0,5.93,571.0,1.01,483.0,0.85,406.0,0.72,720.0,1.27,4034.0,7.12,356.0,0.63,33.0,0.06,2.0,0.0,601.0,1.06,11636.0,20.55,67.5,91.4,8.6,1797.0,9.15,17837.0,90.85,19634.0,1001.0,5.1,2098.0,10.69,17.0,0.09,3732681.47,190.11,1783.0,9.08,532.0,2.71,18.0,0.09,2191.0,12.29,9.25,2.78,12.94,16.61,10.32,17.97,10.02,10.59,1649.0,496.0,2307.0,2961.0,1839.0,3202.0,1786.0,1887.0,2.5,0.9,3.1,5.1,2.9,2.5,2.1,2.3,3.6,1.9,3.8,22035.0,48.63,11731.0,25.89,2608.0,5.76,1777.0,3.92,2214.0,4.89,4948.0,10.92,26982.0,59.55,18331.0,40.45,58184374.4,2963.45,205364478.62,10459.64,4326413.07,220.35,19634.0,2778148432.43,2111987552.09,121144.83,16683498.03,849.72,13654.0,69.54,109.0,5.0,6.841144248326233,6.819841752891053
L1E,50025014.0,55076.8448660996,31234.0,1603712941.62,154768.46,52.5,15647.0,50.27,15482.0,49.73,842923453.8,1317.0,12.71,2295.0,22.15,2090.0,20.17,2379.0,22.96,9461.0,91.3,901.0,8.7,0.0,0.0,10362.0,2489.0,8.0,423.0,1.36,302.0,0.97,264.0,0.85,571.0,1.83,1799.0,5.78,51.0,0.16,97.0,0.31,131.0,0.42,230.0,0.74,6889.0,22.13,68.6,90.8,9.2,552.0,5.33,9810.0,94.67,10362.0,123.0,1.19,1079.0,10.41,0.0,0.0,2068504.58,199.62,353.0,3.41,0.0,0.0,0.0,0.0,625.0,6.53,10.08,3.36,4.65,5.15,28.48,28.32,9.53,7.3,965.0,322.0,445.0,493.0,2727.0,2712.0,913.0,699.0,1.9,0.8,2.3,5.0,2.2,2.7,2.4,2.6,3.7,2.2,3.9,13580.0,53.22,6582.0,25.79,1334.0,5.23,817.0,3.2,1075.0,4.21,2131.0,8.35,15711.0,61.57,9808.0,38.43,37761584.45,3644.24,119333484.0,11516.45,2254268.95,217.55,10362.0,1604992958.44,1213942952.58,135772.0,9893888.06,954.82,8463.0,81.67,84.0,3.0,4.150943396226415,4.853925745587341
L1G,36585458.0,43276.1689732199,48045.0,1995458167.93,99579.26,56.4,24142.0,50.86,23322.0,49.14,1102771412.11,3067.0,15.31,3230.0,16.12,2679.0,13.37,3766.0,18.79,10808.0,53.93,9231.0,46.07,0.0,0.0,20039.0,3406.0,7.18,728.0,1.53,699.0,1.47,423.0,0.89,1200.0,2.53,3163.0,6.66,154.0,0.32,0.0,0.0,142.0,0.3,545.0,1.15,11336.0,23.88,55.3,87.6,12.4,2299.0,11.47,17740.0,88.53,20039.0,858.0,4.28,2525.0,12.6,85.0,0.42,3033432.87,151.38,2012.0,10.04,4544.0,22.68,2.0,0.01,666.0,3.62,0.64,5.3,29.24,45.83,9.17,8.67,2.03,0.81,118.0,974.0,5374.0,8424.0,1686.0,1593.0,374.0,148.0,2.1,0.7,2.8,4.7,2.5,2.7,2.1,2.6,3.5,2.1,3.8,15650.0,38.28,12793.0,31.29,3316.0,8.11,1829.0,4.47,3121.0,7.63,4170.0,10.2,19820.0,48.48,21059.0,51.52,35512354.74,1772.16,97595549.79,4870.28,7129586.02,355.79,20039.0,1993751460.68,1589525810.79,80256.04,12493708.71,623.47,8938.0,44.6,114.0,7.0,3.563603164942179,4.184418746195983
L1H,111996300.0,82676.6758928797,41896.0,1659536998.95,102726.0,52.5,20507.0,49.41,20994.0,50.59,913408422.14,2773.0,17.16,2925.0,18.11,2665.0,16.5,3122.0,19.33,9490.0,58.74,6665.0,41.26,0.0,0.0,16155.0,3383.0,8.15,885.0,2.13,652.0,1.57,287.0,0.69,1200.0,2.89,4007.0,9.66,195.0,0.47,19.0,0.05,112.0,0.27,450.0,1.08,12099.0,29.15,59.6,87.3,12.7,680.0,4.21,15475.0,95.79,16155.0,925.0,5.73,815.0,5.04,51.0,0.32,2578493.73,159.61,2212.0,13.69,1227.0,7.6,1.0,0.01,1126.0,7.56,2.36,9.3,36.73,33.47,10.28,4.87,1.42,3.3,351.0,1385.0,5469.0,4983.0,1531.0,725.0,212.0,492.0,2.3,0.6,2.9,4.8,2.8,3.7,2.2,3.3,3.7,2.9,4.0,13118.0,37.98,10854.0,31.42,2594.0,7.51,1591.0,4.61,2068.0,5.99,4317.0,12.5,17435.0,50.48,17106.0,49.52,30138222.65,1865.57,94074904.09,5823.27,3412031.96,211.21,16155.0,1657365446.81,1324709554.45,85887.7,9588030.43,593.5,9428.0,58.36,106.0,3.0,5.3864881314668285,5.8338405356056
L1J,47038446.0,40832.1689732199,47251.0,1854583732.94,101854.85,54.7,23573.0,50.22,23367.0,49.78,1037146824.97,2888.0,15.86,3186.0,17.5,2842.0,15.61,3883.0,21.33,10800.0,59.31,7408.0,40.69,0.0,0.0,18208.0,4284.0,9.13,469.0,1.0,567.0,1.21,335.0,0.71,1180.0,2.51,3036.0,6.47,182.0,0.39,84.0,0.18,126.0,0.27,379.0,0.81,11558.0,24.62,58.2,88.1,11.9,1150.0,6.32,17058.0,93.68,18208.0,2688.0,14.76,1660.0,9.12,0.0,0.0,2921513.44,160.45,2505.0,13.76,2211.0,12.14,2.0,0.01,210.0,1.23,0.67,5.98,26.45,47.18,17.23,5.54,0.81,0.9,114.0,1021.0,4516.0,8055.0,2942.0,945.0,139.0,153.0,1.4,0.8,2.0,4.9,1.9,1.8,2.1,1.5,3.6,1.3,3.8,14833.0,37.62,12473.0,31.63,2997.0,7.6,1975.0,5.01,2420.0,6.14,4732.0,12.0,19564.0,49.62,19866.0,50.38,35653155.07,1958.1,100957031.63,5544.65,3876577.82,212.91,18208.0,1853396388.25,1494075248.64,84521.3,10956336.01,601.73,8054.0,44.23,125.0,6.0,3.995739500912965,3.986609860012173
L1K,29119038.0,27180.5069196598,46164.0,2068393469.2,147856.27,52.2,23296.0,50.67,22675.0,49.32,1091253978.34,1432.0,10.24,3091.0,22.1,3318.0,23.72,2851.0,20.38,11378.0,81.34,2611.0,18.66,0.0,0.0,13989.0,5120.0,11.14,1227.0,2.67,679.0,1.48,273.0,0.59,1187.0,2.58,6791.0,14.77,296.0,0.64,39.0,0.08,125.0,0.27,981.0,2.13,18174.0,39.53,65.5,89.8,10.2,770.0,5.5,13219.0,94.5,13989.0,1191.0,8.51,1632.0,11.67,5.0,0.04,2680815.78,191.64,205.0,1.47,228.0,1.63,0.0,0.0,582.0,4.47,14.68,1.84,2.12,13.84,13.66,16.31,16.66,18.27,1910.0,240.0,276.0,1801.0,1778.0,2123.0,2168.0,2378.0,1.8,0.8,2.5,5.0,2.3,1.9,2.2,1.7,3.6,1.3,3.8,19264.0,51.86,10602.0,28.54,1852.0,4.99,1158.0,3.12,1701.0,4.58,2571.0,6.92,21835.0,58.78,15313.0,41.22,46953014.76,3356.42,151578244.1,10835.53,2527268.82,180.66,13989.0,2071500066.77,1596454879.09,126050.62,12279219.57,877.78,10473.0,74.87,94.0,3.0,3.146682897139379,2.7632379793061475
L1L,60478002.0,62487.6578810442,13847.0,588112261.97,150100.38,43.0,6779.0,49.0,7055.0,51.0,299567751.39,820.0,20.93,1281.0,32.7,766.0,19.55,531.0,13.55,2628.0,67.08,1291.0,32.95,0.0,0.0,3918.0,1982.0,14.33,645.0,4.66,275.0,1.99,249.0,1.8,488.0,3.53,4333.0,31.32,78.0,0.56,31.0,0.22,127.0,0.92,576.0,4.16,9406.0,67.99,68.3,89.4,10.6,492.0,12.56,3426.0,87.44,3918.0,13.0,0.33,516.0,13.17,8.0,0.2,810240.14,206.8,69.0,1.76,0.0,0.0,1.0,0.03,1515.0,45.5,24.83,0.84,2.97,2.46,0.0,1.8,7.42,15.02,827.0,28.0,99.0,82.0,0.0,60.0,247.0,500.0,4.6,0.3,5.8,4.4,5.7,5.3,1.9,4.7,3.4,4.2,3.8,5445.0,52.36,3061.0,29.43,412.0,3.96,364.0,3.5,256.0,2.46,862.0,8.29,6307.0,60.64,4094.0,39.37,10521435.83,2685.41,43412516.73,11080.27,534199.05,136.34,3918.0,588860447.01,453504221.08,129271.56,3252474.02,830.14,3274.0,83.56,55.0,1.0,4.430919050517346,5.16737674984784
L1M,38825384.0,33796.6758928797,24336.0,1472077963.08,202908.61,50.1,12152.0,50.08,12114.0,49.92,716723350.8,542.0,7.47,1867.0,25.73,2329.0,32.1,1281.0,17.66,6731.0,92.78,523.0,7.21,0.0,0.0,7255.0,1288.0,5.31,902.0,3.72,331.0,1.36,81.0,0.33,410.0,1.69,1641.0,6.76,206.0,0.85,94.0,0.39,140.0,0.58,195.0,0.8,5717.0,23.56,71.8,92.6,7.4,373.0,5.14,6882.0,94.86,7255.0,11.0,0.15,807.0,11.12,8.0,0.11,1576964.2,217.36,123.0,1.7,0.0,0.0,0.0,0.0,341.0,4.94,14.02,0.3,5.47,4.15,1.86,18.56,29.66,21.35,967.0,21.0,377.0,286.0,128.0,1280.0,2046.0,1473.0,0.8,0.9,1.4,5.0,1.3,1.6,2.4,1.4,3.6,1.5,3.8,11059.0,57.98,5110.0,26.79,798.0,4.18,493.0,2.58,639.0,3.35,974.0,5.11,12033.0,63.09,7040.0,36.91,33141171.52,4568.05,111321174.57,15344.06,1432111.99,197.4,7255.0,1471789576.43,1046336879.99,180876.58,8797189.17,1212.57,6281.0,86.57,44.0,2.0,3.679245283018868,3.514911746804626
